District ,Crop,Crop_Year,Season,Area ,Production
SOLAPUR,Sesamum,2006,Kharif     ,300,100
SOLAPUR,Sesamum,2007,Kharif     ,300,100
SOLAPUR,Sesamum,2008,Kharif     ,100,100
SOLAPUR,Sesamum,2009,Kharif     ,100,
SOLAPUR,Sesamum,2010,Kharif     ,300,100
SOLAPUR,Sesamum,2010,Rabi       ,100,29
SOLAPUR,Sesamum,2011,Kharif     ,300,100
SOLAPUR,Sesamum,2012,Kharif     ,300,100
SOLAPUR,Sesamum,2013,Kharif     ,300,100
SOLAPUR,Sesamum,2014,Kharif     ,200,100
SOLAPUR,Sesamum,2015,Kharif     ,30,2
SOLAPUR,Sesamum,2015,Rabi       ,80,40
SOLAPUR,Sesamum,2016,Kharif     ,27,7
SOLAPUR,Sesamum,2016,Rabi       ,160,44
SOLAPUR,Sesamum,2017,Kharif     ,63,19
SOLAPUR,Sesamum,2017,Rabi       ,350,126
SOLAPUR,Sesamum,2018,Kharif     ,45,6
SOLAPUR,Sesamum,2018,Rabi       ,408,50
SOLAPUR,Sesamum,2019,Kharif     ,81,7
SOLAPUR,Sesamum,2019,Rabi       ,369,129
THANE,Sesamum,1998,Kharif     ,1100,400
THANE,Sesamum,1998,Rabi       ,600,100
THANE,Sesamum,1999,Kharif     ,1100,400
THANE,Sesamum,1999,Rabi       ,300,100
THANE,Sesamum,2000,Kharif     ,1100,200
THANE,Sesamum,2000,Rabi       ,300,100
THANE,Sesamum,2001,Kharif     ,600,200
THANE,Sesamum,2001,Rabi       ,300,100
THANE,Sesamum,2002,Kharif     ,600,200
THANE,Sesamum,2002,Rabi       ,300,100
THANE,Sesamum,2003,Kharif     ,600,200
THANE,Sesamum,2003,Rabi       ,300,100
THANE,Sesamum,2004,Kharif     ,600,200
THANE,Sesamum,2004,Rabi       ,300,100
THANE,Sesamum,2005,Kharif     ,700,200
THANE,Sesamum,2005,Rabi       ,400,100
THANE,Sesamum,2006,Kharif     ,600,200
THANE,Sesamum,2006,Rabi       ,400,100
THANE,Sesamum,2007,Kharif     ,500,200
THANE,Sesamum,2007,Rabi       ,500,100
THANE,Sesamum,2008,Kharif     ,600,200
THANE,Sesamum,2008,Rabi       ,500,100
THANE,Sesamum,2009,Kharif     ,600,200
THANE,Sesamum,2009,Rabi       ,400,100
THANE,Sesamum,2010,Kharif     ,600,300
THANE,Sesamum,2011,Kharif     ,700,400
THANE,Sesamum,2011,Rabi       ,400,200
THANE,Sesamum,2012,Kharif     ,700,300
THANE,Sesamum,2013,Kharif     ,700,200
THANE,Sesamum,2014,Rabi       ,400,100
THANE,Sesamum,2015,Kharif     ,20,5
THANE,Sesamum,2015,Rabi       ,100,100
THANE,Sesamum,2016,Rabi       ,100,30
WARDHA,Sesamum,1998,Kharif     ,800,300
WARDHA,Sesamum,1998,Rabi       ,800,100
WARDHA,Sesamum,1999,Kharif     ,800,300
WARDHA,Sesamum,1999,Rabi       ,400,100
WARDHA,Sesamum,2000,Kharif     ,800,100
WARDHA,Sesamum,2000,Rabi       ,100,100
WARDHA,Sesamum,2001,Kharif     ,700,200
WARDHA,Sesamum,2001,Rabi       ,100,10
WARDHA,Sesamum,2002,Kharif     ,800,100
WARDHA,Sesamum,2002,Rabi       ,100,10
WARDHA,Sesamum,2003,Kharif     ,600,100
WARDHA,Sesamum,2004,Kharif     ,500,100
WARDHA,Sesamum,2005,Kharif     ,400,100
WARDHA,Sesamum,2006,Kharif     ,400,100
WARDHA,Sesamum,2007,Kharif     ,200,100
WARDHA,Sesamum,2008,Kharif     ,100,100
WARDHA,Sesamum,2009,Kharif     ,100,
WARDHA,Sesamum,2011,Kharif     ,200,100
WARDHA,Sesamum,2016,Summer     ,15,3
WARDHA,Sesamum,2017,Summer     ,16,3
WARDHA,Sesamum,2018,Summer     ,10,2
WARDHA,Sesamum,2019,Kharif     ,22,4
WASHIM,Sesamum,1999,Kharif     ,2400,2100
WASHIM,Sesamum,1999,Rabi       ,100,0
WASHIM,Sesamum,2000,Kharif     ,2400,600
WASHIM,Sesamum,2001,Kharif     ,1800,600
WASHIM,Sesamum,2002,Kharif     ,1900,400
WASHIM,Sesamum,2003,Kharif     ,1700,500
WASHIM,Sesamum,2004,Kharif     ,1600,300
WASHIM,Sesamum,2005,Kharif     ,1900,400
WASHIM,Sesamum,2006,Kharif     ,1800,300
WASHIM,Sesamum,2007,Kharif     ,900,300
WASHIM,Sesamum,2008,Kharif     ,600,100
WASHIM,Sesamum,2009,Kharif     ,500,200
WASHIM,Sesamum,2010,Kharif     ,600,200
WASHIM,Sesamum,2011,Kharif     ,500,100
WASHIM,Sesamum,2012,Kharif     ,700,100
WASHIM,Sesamum,2013,Kharif     ,500,100
WASHIM,Sesamum,2015,Kharif     ,200,30
WASHIM,Sesamum,2016,Kharif     ,239,65
WASHIM,Sesamum,2016,Summer     ,158,30
WASHIM,Sesamum,2017,Kharif     ,235,44
WASHIM,Sesamum,2018,Kharif     ,208,54
WASHIM,Sesamum,2018,Summer     ,10,2
WASHIM,Sesamum,2019,Kharif     ,377,139
WASHIM,Sesamum,2019,Summer     ,63,13
YAVATMAL,Sesamum,1998,Kharif     ,6800,2400
YAVATMAL,Sesamum,1998,Rabi       ,400,100
YAVATMAL,Sesamum,1999,Kharif     ,7200,2400
YAVATMAL,Sesamum,1999,Rabi       ,200,100
YAVATMAL,Sesamum,2000,Kharif     ,7300,1700
YAVATMAL,Sesamum,2000,Rabi       ,100,100
YAVATMAL,Sesamum,2001,Kharif     ,7500,2400
YAVATMAL,Sesamum,2001,Rabi       ,100,10
YAVATMAL,Sesamum,2002,Kharif     ,5500,1300
YAVATMAL,Sesamum,2002,Rabi       ,100,10
YAVATMAL,Sesamum,2003,Kharif     ,5400,1500
YAVATMAL,Sesamum,2004,Kharif     ,4300,700
YAVATMAL,Sesamum,2005,Kharif     ,4400,900
YAVATMAL,Sesamum,2006,Kharif     ,2500,400
YAVATMAL,Sesamum,2007,Kharif     ,2300,700
YAVATMAL,Sesamum,2008,Kharif     ,1600,300
YAVATMAL,Sesamum,2009,Kharif     ,1100,400
YAVATMAL,Sesamum,2010,Kharif     ,900,300
YAVATMAL,Sesamum,2011,Kharif     ,900,300
YAVATMAL,Sesamum,2012,Kharif     ,700,100
YAVATMAL,Sesamum,2013,Kharif     ,500,100
YAVATMAL,Sesamum,2016,Kharif     ,474,130
YAVATMAL,Sesamum,2016,Rabi       ,80,20
YAVATMAL,Sesamum,2016,Summer     ,212,40
YAVATMAL,Sesamum,2017,Kharif     ,401,75
YAVATMAL,Sesamum,2017,Rabi       ,38,10
YAVATMAL,Sesamum,2017,Summer     ,186,40
YAVATMAL,Sesamum,2018,Kharif     ,789,205
YAVATMAL,Sesamum,2018,Rabi       ,38,4
YAVATMAL,Sesamum,2018,Summer     ,541,14
YAVATMAL,Sesamum,2019,Kharif     ,869,35
YAVATMAL,Sesamum,2019,Rabi       ,100,27
YAVATMAL,Sesamum,2019,Summer     ,59,12
AHMEDNAGAR,Small millets,1999,Kharif     ,600,500
AHMEDNAGAR,Small millets,1999,Rabi       ,800,200
AHMEDNAGAR,Small millets,2000,Kharif     ,2700,1500
AHMEDNAGAR,Small millets,2001,Kharif     ,1400,900
AHMEDNAGAR,Small millets,2001,Rabi       ,6000,2900
AHMEDNAGAR,Small millets,2002,Kharif     ,3400,1300
AHMEDNAGAR,Small millets,2002,Rabi       ,1700,400
AHMEDNAGAR,Small millets,2003,Kharif     ,1300,400
AHMEDNAGAR,Small millets,2003,Rabi       ,900,100
AHMEDNAGAR,Small millets,2004,Kharif     ,2900,1000
AHMEDNAGAR,Small millets,2004,Rabi       ,900,200
AHMEDNAGAR,Small millets,2005,Kharif     ,1000,400
AHMEDNAGAR,Small millets,2005,Rabi       ,600,300
AHMEDNAGAR,Small millets,2006,Kharif     ,5600,2000
AHMEDNAGAR,Small millets,2006,Rabi       ,400,100
AHMEDNAGAR,Small millets,2007,Kharif     ,2200,1100
AHMEDNAGAR,Small millets,2007,Rabi       ,400,100
AHMEDNAGAR,Small millets,2008,Kharif     ,2200,700
AHMEDNAGAR,Small millets,2008,Rabi       ,400,100
AHMEDNAGAR,Small millets,2009,Kharif     ,1200,200
AHMEDNAGAR,Small millets,2009,Rabi       ,1000,400
AHMEDNAGAR,Small millets,2010,Kharif     ,1100,200
AHMEDNAGAR,Small millets,2010,Rabi       ,687100,593200
AHMEDNAGAR,Small millets,2011,Kharif     ,1900,300
AHMEDNAGAR,Small millets,2011,Rabi       ,100,40
AHMEDNAGAR,Small millets,2012,Kharif     ,1100,100
AHMEDNAGAR,Small millets,2012,Rabi       ,900,100
AHMEDNAGAR,Small millets,2013,Kharif     ,2600,600
AHMEDNAGAR,Small millets,2013,Rabi       ,200,100
AHMEDNAGAR,Small millets,2014,Kharif     ,900,300
AHMEDNAGAR,Small millets,2015,Kharif     ,2800,500
AHMEDNAGAR,Small millets,2015,Rabi       ,700,100
AHMEDNAGAR,Small millets,2015,Summer     ,10,10
AKOLA,Small millets,1999,Kharif     ,1000,600
AKOLA,Small millets,2000,Kharif     ,1300,800
AKOLA,Small millets,2001,Kharif     ,700,400
AKOLA,Small millets,2004,Kharif     ,200,100
AKOLA,Small millets,2005,Kharif     ,300,200
AKOLA,Small millets,2006,Kharif     ,300,100
AKOLA,Small millets,2007,Kharif     ,300,100
AKOLA,Small millets,2008,Kharif     ,100,
AKOLA,Small millets,2009,Kharif     ,100,100
AKOLA,Small millets,2010,Kharif     ,100,100
AKOLA,Small millets,2010,Rabi       ,38300,90800
AKOLA,Small millets,2012,Kharif     ,100,100
AKOLA,Small millets,2014,Kharif     ,800,400
AMRAVATI,Small millets,1999,Kharif     ,1900,1300
AMRAVATI,Small millets,2000,Kharif     ,4400,2700
AMRAVATI,Small millets,2001,Kharif     ,3000,1900
AMRAVATI,Small millets,2002,Kharif     ,1300,600
AMRAVATI,Small millets,2003,Kharif     ,1100,700
AMRAVATI,Small millets,2004,Kharif     ,1000,300
AMRAVATI,Small millets,2004,Rabi       ,800,400
AMRAVATI,Small millets,2005,Kharif     ,400,200
AMRAVATI,Small millets,2005,Rabi       ,800,900
AMRAVATI,Small millets,2007,Kharif     ,200,100
AMRAVATI,Small millets,2008,Kharif     ,6200,2800
AMRAVATI,Small millets,2009,Kharif     ,500,200
AMRAVATI,Small millets,2010,Kharif     ,500,200
AMRAVATI,Small millets,2010,Rabi       ,55900,106500
AMRAVATI,Small millets,2011,Kharif     ,600,300
AMRAVATI,Small millets,2012,Kharif     ,200,100
AMRAVATI,Small millets,2012,Rabi       ,200,100
AMRAVATI,Small millets,2013,Kharif     ,1400,700
AMRAVATI,Small millets,2014,Kharif     ,200,100
AMRAVATI,Small millets,2014,Rabi       ,100,
AURANGABAD,Small millets,1999,Kharif     ,2800,2000
AURANGABAD,Small millets,2000,Kharif     ,5900,3500
AURANGABAD,Small millets,2001,Kharif     ,3100,2000
AURANGABAD,Small millets,2001,Rabi       ,200,100
AURANGABAD,Small millets,2003,Kharif     ,2200,600
AURANGABAD,Small millets,2004,Kharif     ,3100,1900
AURANGABAD,Small millets,2005,Kharif     ,1000,500
AURANGABAD,Small millets,2006,Kharif     ,2300,700
AURANGABAD,Small millets,2007,Kharif     ,300,200
AURANGABAD,Small millets,2008,Kharif     ,900,1100
AURANGABAD,Small millets,2009,Kharif     ,500,200
AURANGABAD,Small millets,2010,Kharif     ,600,300
AURANGABAD,Small millets,2010,Rabi       ,160400,234500
AURANGABAD,Small millets,2011,Kharif     ,200,100
AURANGABAD,Small millets,2012,Kharif     ,800,200
AURANGABAD,Small millets,2012,Rabi       ,900,300
AURANGABAD,Small millets,2013,Kharif     ,2000,800
AURANGABAD,Small millets,2013,Rabi       ,500,200
AURANGABAD,Small millets,2014,Kharif     ,1800,700
AURANGABAD,Small millets,2014,Rabi       ,2900,600
AURANGABAD,Small millets,2015,Kharif     ,1600,400
AURANGABAD,Small millets,2015,Rabi       ,5200,1000
AURANGABAD,Small millets,2015,Summer     ,100,20
BEED,Small millets,2000,Kharif     ,500,300
BEED,Small millets,2001,Kharif     ,300,200
BEED,Small millets,2002,Kharif     ,1400,300
BEED,Small millets,2003,Kharif     ,1300,500
BEED,Small millets,2004,Kharif     ,700,200
BEED,Small millets,2005,Kharif     ,1000,600
BEED,Small millets,2006,Kharif     ,1200,400
BEED,Small millets,2007,Kharif     ,1300,700
BEED,Small millets,2008,Kharif     ,1600,400
BEED,Small millets,2009,Kharif     ,1600,400
BEED,Small millets,2010,Kharif     ,1000,400
BEED,Small millets,2010,Rabi       ,261300,227800
BEED,Small millets,2011,Kharif     ,1000,400
BEED,Small millets,2012,Kharif     ,1700,500
BEED,Small millets,2013,Kharif     ,3000,2800
BEED,Small millets,2013,Rabi       ,100,
BEED,Small millets,2014,Kharif     ,1100,500
BEED,Small millets,2014,Rabi       ,100,100
BEED,Small millets,2015,Kharif     ,800,200
BEED,Small millets,2015,Summer     ,100,
BHANDARA,Small millets,2000,Kharif     ,600,400
BHANDARA,Small millets,2001,Kharif     ,100,100
BHANDARA,Small millets,2002,Kharif     ,100,100
BHANDARA,Small millets,2010,Rabi       ,11500,12500
BHANDARA,Small millets,2014,Kharif     ,100,
BULDHANA,Small millets,1999,Kharif     ,1200,1000
BULDHANA,Small millets,1999,Rabi       ,800,200
BULDHANA,Small millets,2000,Kharif     ,20100,13000
BULDHANA,Small millets,2000,Rabi       ,400,100
BULDHANA,Small millets,2001,Kharif     ,10600,7400
BULDHANA,Small millets,2003,Kharif     ,200,100
BULDHANA,Small millets,2004,Kharif     ,200,100
BULDHANA,Small millets,2005,Kharif     ,200,100
BULDHANA,Small millets,2006,Kharif     ,100,100
BULDHANA,Small millets,2007,Kharif     ,400,200
BULDHANA,Small millets,2008,Kharif     ,200,100
BULDHANA,Small millets,2009,Kharif     ,100,100
BULDHANA,Small millets,2010,Kharif     ,100,50
BULDHANA,Small millets,2010,Rabi       ,82800,131000
BULDHANA,Small millets,2012,Kharif     ,300,200
BULDHANA,Small millets,2013,Kharif     ,700,400
BULDHANA,Small millets,2013,Rabi       ,100,100
BULDHANA,Small millets,2014,Kharif     ,400,100
BULDHANA,Small millets,2014,Rabi       ,300,100
BULDHANA,Small millets,2015,Kharif     ,2500,1300
BULDHANA,Small millets,2015,Rabi       ,500,300
CHANDRAPUR,Small millets,1999,Kharif     ,2900,2000
CHANDRAPUR,Small millets,2000,Kharif     ,1300,900
CHANDRAPUR,Small millets,2001,Kharif     ,700,500
CHANDRAPUR,Small millets,2002,Kharif     ,500,300
CHANDRAPUR,Small millets,2002,Rabi       ,100,0
CHANDRAPUR,Small millets,2003,Kharif     ,600,400
CHANDRAPUR,Small millets,2003,Rabi       ,500,300
CHANDRAPUR,Small millets,2004,Kharif     ,100,100
CHANDRAPUR,Small millets,2005,Kharif     ,700,400
CHANDRAPUR,Small millets,2005,Rabi       ,100,100
CHANDRAPUR,Small millets,2006,Kharif     ,300,400
CHANDRAPUR,Small millets,2006,Rabi       ,400,300
CHANDRAPUR,Small millets,2007,Kharif     ,200,200
CHANDRAPUR,Small millets,2007,Rabi       ,100,100
CHANDRAPUR,Small millets,2008,Kharif     ,100,100
CHANDRAPUR,Small millets,2010,Kharif     ,300,200
CHANDRAPUR,Small millets,2010,Rabi       ,40400,39800
CHANDRAPUR,Small millets,2011,Kharif     ,100,40
CHANDRAPUR,Small millets,2011,Rabi       ,100,20
CHANDRAPUR,Small millets,2012,Kharif     ,100,20
CHANDRAPUR,Small millets,2013,Kharif     ,200,100
CHANDRAPUR,Small millets,2013,Rabi       ,300,200
CHANDRAPUR,Small millets,2014,Kharif     ,1000,400
CHANDRAPUR,Small millets,2014,Rabi       ,1300,300
CHANDRAPUR,Small millets,2015,Kharif     ,100,
DHULE,Small millets,1999,Kharif     ,16100,10600
DHULE,Small millets,2000,Kharif     ,13700,8700
DHULE,Small millets,2001,Kharif     ,7000,4700
DHULE,Small millets,2001,Rabi       ,300,100
DHULE,Small millets,2002,Kharif     ,1100,700
DHULE,Small millets,2002,Rabi       ,700,400
DHULE,Small millets,2003,Kharif     ,1100,900
DHULE,Small millets,2004,Kharif     ,1500,800
DHULE,Small millets,2004,Rabi       ,200,100
DHULE,Small millets,2005,Kharif     ,2900,1900
DHULE,Small millets,2005,Rabi       ,100,
DHULE,Small millets,2006,Kharif     ,1400,700
DHULE,Small millets,2006,Rabi       ,100,100
DHULE,Small millets,2007,Kharif     ,1300,700
DHULE,Small millets,2007,Rabi       ,100,100
DHULE,Small millets,2008,Kharif     ,2400,500
DHULE,Small millets,2008,Rabi       ,100,
DHULE,Small millets,2009,Kharif     ,500,100
DHULE,Small millets,2009,Rabi       ,100,
DHULE,Small millets,2010,Kharif     ,700,300
DHULE,Small millets,2010,Rabi       ,42500,88700
DHULE,Small millets,2011,Kharif     ,800,400
DHULE,Small millets,2011,Rabi       ,400,200
DHULE,Small millets,2012,Kharif     ,2300,700
DHULE,Small millets,2012,Rabi       ,100,100
DHULE,Small millets,2013,Kharif     ,1600,600
DHULE,Small millets,2013,Rabi       ,100,
DHULE,Small millets,2014,Kharif     ,14900,4500
DHULE,Small millets,2014,Rabi       ,500,100
DHULE,Small millets,2015,Kharif     ,1300,800
DHULE,Small millets,2015,Rabi       ,100,100
DHULE,Small millets,2015,Summer     ,100,50
GADCHIROLI,Small millets,1999,Kharif     ,1300,1000
GADCHIROLI,Small millets,2000,Kharif     ,1200,800
GADCHIROLI,Small millets,2001,Kharif     ,600,400
GADCHIROLI,Small millets,2001,Rabi       ,1300,600
GADCHIROLI,Small millets,2002,Kharif     ,200,100
GADCHIROLI,Small millets,2002,Rabi       ,900,200
GADCHIROLI,Small millets,2003,Kharif     ,500,500
GADCHIROLI,Small millets,2004,Kharif     ,500,300
GADCHIROLI,Small millets,2005,Kharif     ,100,
GADCHIROLI,Small millets,2005,Rabi       ,100,100
GADCHIROLI,Small millets,2006,Kharif     ,200,100
GADCHIROLI,Small millets,2006,Rabi       ,100,100
GADCHIROLI,Small millets,2007,Kharif     ,600,200
GADCHIROLI,Small millets,2008,Kharif     ,700,1000
GADCHIROLI,Small millets,2009,Kharif     ,600,300
GADCHIROLI,Small millets,2010,Kharif     ,100,100
GADCHIROLI,Small millets,2010,Rabi       ,5800,6100
GADCHIROLI,Small millets,2011,Kharif     ,100,40
GADCHIROLI,Small millets,2012,Kharif     ,100,20
GADCHIROLI,Small millets,2012,Rabi       ,100,30
GADCHIROLI,Small millets,2013,Kharif     ,100,
GADCHIROLI,Small millets,2014,Rabi       ,100,
GONDIA,Small millets,2000,Kharif     ,800,600
GONDIA,Small millets,2001,Kharif     ,900,600
GONDIA,Small millets,2002,Kharif     ,100,100
GONDIA,Small millets,2003,Kharif     ,600,300
GONDIA,Small millets,2004,Kharif     ,400,100
GONDIA,Small millets,2005,Kharif     ,500,300
GONDIA,Small millets,2007,Kharif     ,200,100
GONDIA,Small millets,2008,Kharif     ,200,100
GONDIA,Small millets,2010,Rabi       ,2800,2200
GONDIA,Small millets,2012,Kharif     ,100,20
GONDIA,Small millets,2015,Rabi       ,10,2
HINGOLI,Small millets,2000,Kharif     ,600,400
HINGOLI,Small millets,2001,Kharif     ,300,200
HINGOLI,Small millets,2001,Rabi       ,200,100
HINGOLI,Small millets,2002,Kharif     ,100,100
HINGOLI,Small millets,2002,Rabi       ,400,200
HINGOLI,Small millets,2003,Kharif     ,100,100
HINGOLI,Small millets,2003,Rabi       ,400,200
HINGOLI,Small millets,2004,Kharif     ,300,100
HINGOLI,Small millets,2005,Kharif     ,200,100
HINGOLI,Small millets,2005,Rabi       ,300,100
HINGOLI,Small millets,2006,Kharif     ,200,200
HINGOLI,Small millets,2007,Kharif     ,100,100
HINGOLI,Small millets,2007,Rabi       ,100,100
HINGOLI,Small millets,2008,Kharif     ,500,100
HINGOLI,Small millets,2008,Rabi       ,100,100
HINGOLI,Small millets,2009,Kharif     ,100,
HINGOLI,Small millets,2009,Rabi       ,100,100
HINGOLI,Small millets,2010,Kharif     ,100,20
HINGOLI,Small millets,2010,Rabi       ,60600,75400
HINGOLI,Small millets,2011,Rabi       ,200,100
HINGOLI,Small millets,2012,Kharif     ,200,100
HINGOLI,Small millets,2012,Rabi       ,100,40
HINGOLI,Small millets,2013,Kharif     ,800,300
HINGOLI,Small millets,2013,Rabi       ,300,200
HINGOLI,Small millets,2014,Kharif     ,6600,2000
HINGOLI,Small millets,2014,Rabi       ,900,200
HINGOLI,Small millets,2015,Rabi       ,20,4
HINGOLI,Small millets,2015,Summer     ,300,
JALGAON,Small millets,2000,Kharif     ,4700,2600
JALGAON,Small millets,2001,Kharif     ,2300,1400
JALGAON,Small millets,2001,Rabi       ,1500,700
JALGAON,Small millets,2002,Kharif     ,100,100
JALGAON,Small millets,2003,Kharif     ,200,100
JALGAON,Small millets,2004,Kharif     ,700,300
JALGAON,Small millets,2005,Kharif     ,800,400
JALGAON,Small millets,2006,Kharif     ,200,100
JALGAON,Small millets,2007,Kharif     ,300,100
JALGAON,Small millets,2007,Rabi       ,100,
JALGAON,Small millets,2008,Kharif     ,100,
JALGAON,Small millets,2009,Kharif     ,200,100
JALGAON,Small millets,2010,Kharif     ,500,200
JALGAON,Small millets,2010,Rabi       ,132300,288600
JALGAON,Small millets,2011,Kharif     ,500,200
JALGAON,Small millets,2012,Kharif     ,1400,400
JALGAON,Small millets,2013,Kharif     ,1300,800
JALGAON,Small millets,2014,Kharif     ,5200,1700
JALGAON,Small millets,2014,Rabi       ,2500,2200
JALGAON,Small millets,2015,Kharif     ,1100,300
JALGAON,Small millets,2015,Summer     ,2400,2100
JALNA,Small millets,2000,Kharif     ,12200,7100
JALNA,Small millets,2001,Kharif     ,6500,4100
JALNA,Small millets,2001,Rabi       ,100,0
JALNA,Small millets,2002,Kharif     ,300,100
JALNA,Small millets,2003,Kharif     ,1000,400
JALNA,Small millets,2004,Kharif     ,500,100
JALNA,Small millets,2005,Kharif     ,1500,800
JALNA,Small millets,2006,Kharif     ,2600,800
JALNA,Small millets,2007,Kharif     ,2500,1100
JALNA,Small millets,2008,Kharif     ,700,100
JALNA,Small millets,2009,Kharif     ,2000,400
JALNA,Small millets,2010,Kharif     ,200,100
JALNA,Small millets,2010,Rabi       ,164300,158600
JALNA,Small millets,2011,Kharif     ,200,100
JALNA,Small millets,2013,Kharif     ,400,200
JALNA,Small millets,2013,Rabi       ,100,
JALNA,Small millets,2014,Kharif     ,1500,800
KOLHAPUR,Small millets,1999,Kharif     ,800,700
KOLHAPUR,Small millets,1999,Rabi       ,1200,300
KOLHAPUR,Small millets,2000,Kharif     ,4400,2700
KOLHAPUR,Small millets,2000,Rabi       ,500,100
KOLHAPUR,Small millets,2001,Kharif     ,2300,1500
KOLHAPUR,Small millets,2002,Kharif     ,4500,4200
KOLHAPUR,Small millets,2003,Kharif     ,5000,2900
KOLHAPUR,Small millets,2003,Rabi       ,100,0
KOLHAPUR,Small millets,2004,Kharif     ,4600,3500
KOLHAPUR,Small millets,2005,Kharif     ,4900,1800
KOLHAPUR,Small millets,2006,Kharif     ,2800,1400
KOLHAPUR,Small millets,2006,Rabi       ,100,
KOLHAPUR,Small millets,2007,Kharif     ,2900,1500
KOLHAPUR,Small millets,2007,Rabi       ,200,100
KOLHAPUR,Small millets,2008,Kharif     ,2500,1300
KOLHAPUR,Small millets,2009,Kharif     ,2200,800
KOLHAPUR,Small millets,2010,Kharif     ,2300,900
KOLHAPUR,Small millets,2010,Rabi       ,29700,59700
KOLHAPUR,Small millets,2011,Kharif     ,2100,800
KOLHAPUR,Small millets,2012,Kharif     ,2700,500
KOLHAPUR,Small millets,2012,Rabi       ,500,200
KOLHAPUR,Small millets,2013,Kharif     ,2100,800
KOLHAPUR,Small millets,2013,Rabi       ,500,100
KOLHAPUR,Small millets,2014,Kharif     ,2100,900
KOLHAPUR,Small millets,2014,Rabi       ,300,100
KOLHAPUR,Small millets,2015,Kharif     ,1600,600
LATUR,Small millets,1999,Kharif     ,300,200
LATUR,Small millets,1999,Rabi       ,700,200
LATUR,Small millets,2000,Kharif     ,200,200
LATUR,Small millets,2000,Rabi       ,300,100
LATUR,Small millets,2001,Kharif     ,200,100
LATUR,Small millets,2001,Rabi       ,100,100
LATUR,Small millets,2002,Kharif     ,1100,400
LATUR,Small millets,2002,Rabi       ,600,200
LATUR,Small millets,2003,Kharif     ,2300,1000
LATUR,Small millets,2003,Rabi       ,900,400
LATUR,Small millets,2004,Kharif     ,700,400
LATUR,Small millets,2004,Rabi       ,700,300
LATUR,Small millets,2005,Kharif     ,600,500
LATUR,Small millets,2005,Rabi       ,700,300
LATUR,Small millets,2006,Kharif     ,300,300
LATUR,Small millets,2006,Rabi       ,500,300
LATUR,Small millets,2007,Kharif     ,1100,400
LATUR,Small millets,2007,Rabi       ,300,100
LATUR,Small millets,2008,Kharif     ,800,100
LATUR,Small millets,2008,Rabi       ,300,100
LATUR,Small millets,2009,Kharif     ,100,
LATUR,Small millets,2009,Rabi       ,200,100
LATUR,Small millets,2010,Kharif     ,700,100
LATUR,Small millets,2010,Rabi       ,66800,72700
LATUR,Small millets,2011,Kharif     ,1000,200
LATUR,Small millets,2011,Rabi       ,500,200
LATUR,Small millets,2012,Kharif     ,1600,400
LATUR,Small millets,2012,Rabi       ,500,200
LATUR,Small millets,2013,Kharif     ,1000,300
LATUR,Small millets,2013,Rabi       ,400,100
LATUR,Small millets,2014,Kharif     ,4000,1800
LATUR,Small millets,2014,Rabi       ,1000,200
LATUR,Small millets,2015,Kharif     ,1600,100
LATUR,Small millets,2015,Rabi       ,1500,200
NAGPUR,Small millets,1999,Kharif     ,500,300
NAGPUR,Small millets,2002,Kharif     ,200,100
NAGPUR,Small millets,2003,Kharif     ,600,400
NAGPUR,Small millets,2006,Kharif     ,600,300
NAGPUR,Small millets,2010,Kharif     ,100,100
NAGPUR,Small millets,2010,Rabi       ,78500,117300
NAGPUR,Small millets,2011,Kharif     ,100,40
NAGPUR,Small millets,2012,Kharif     ,100,30
NAGPUR,Small millets,2013,Kharif     ,100,
NAGPUR,Small millets,2014,Kharif     ,100,
NANDED,Small millets,1999,Kharif     ,1400,1000
NANDED,Small millets,1999,Rabi       ,200,100
NANDED,Small millets,2000,Kharif     ,1400,1000
NANDED,Small millets,2000,Rabi       ,100,100
NANDED,Small millets,2001,Kharif     ,800,600
NANDED,Small millets,2001,Rabi       ,100,100
NANDED,Small millets,2002,Kharif     ,600,300
NANDED,Small millets,2002,Rabi       ,500,200
NANDED,Small millets,2003,Kharif     ,700,600
NANDED,Small millets,2003,Rabi       ,100,100
NANDED,Small millets,2004,Kharif     ,900,400
NANDED,Small millets,2004,Rabi       ,100,100
NANDED,Small millets,2005,Kharif     ,700,400
NANDED,Small millets,2005,Rabi       ,200,100
NANDED,Small millets,2006,Kharif     ,600,300
NANDED,Small millets,2006,Rabi       ,200,100
NANDED,Small millets,2007,Kharif     ,900,600
NANDED,Small millets,2007,Rabi       ,100,100
NANDED,Small millets,2008,Kharif     ,800,200
NANDED,Small millets,2009,Kharif     ,1300,200
NANDED,Small millets,2010,Kharif     ,400,100
NANDED,Small millets,2010,Rabi       ,78600,111400
NANDED,Small millets,2011,Kharif     ,900,200
NANDED,Small millets,2011,Rabi       ,100,20
NANDED,Small millets,2012,Kharif     ,1800,600
NANDED,Small millets,2013,Kharif     ,400,100
NANDED,Small millets,2014,Kharif     ,1700,500
NANDED,Small millets,2014,Rabi       ,300,100
NANDED,Small millets,2015,Rabi       ,400,100
NANDED,Small millets,2015,Summer     ,3300,2600
NANDURBAR,Small millets,1999,Rabi       ,600,100
